college_name,no_of_applications,no_of_apps_accepted,no_of_enrolled,PctTop10HS,PctTop25HS,no_of_FT,no_of_PT,outstate_tuition,room_board_cost,books_cost,personal_spending,pct_phd_faculty,pct_termianl_faculty,sf_ratio,pct_alumni_donors,exp_per_student,total_misc_cost,accept_rate,is_private,grad_rate_round
Saint Vincent College,0.012892342,0.019917739,0.038225578,0.189473684,0.285714286,0.028440833,0.008289444,0.439566116,0.339848676,0.180035651,0.099236641,0.593406593,0.526315789,0.262734584,0.484375,0.100816257,0.210609481,0.822590183,Yes,0.88
Saint Xavier University,0.014662696,0.021898088,0.040899796,0.147368421,0.615384615,0.048597004,0.033203572,0.440082645,0.448297604,0.22459893,0.083053435,0.868131868,1,0.300268097,0.234375,0.108714913,0.28758465,0.792075695,Yes,0.51
Salem-Teikyo University,0.008497699,0.011882093,0.013371087,0.231578947,0.472527473,0.017807263,0.002015113,0.42536157,0.342370744,0.135472371,0.05648855,0.417582418,0,0.28150134,0.140625,0.108582955,0.169525959,0.746067416,Yes,0.99
Salem College,0.005290234,0.00807373,0.01525877,0.284210526,0.659340659,0.01253809,0.009846577,0.420196281,0.712484237,0.180035651,0.267175573,0.659340659,0.578947368,0.233243968,0.71875,0.120892793,0.601580135,0.819988173,Yes,0.56
Salisbury State University,0.086122508,0.084469495,0.110272141,0.2,0.472527473,0.131951498,0.046988779,0.14411157,0.458701135,0.22459893,0.183206107,0.714285714,0.671052632,0.412868633,0.28125,0.036552491,0.369074492,0.459727972,No,0.52
Samford University,0.03330348,0.050384645,0.10319333,0.347368421,0.736263736,0.089512443,0.01836501,0.304545455,0.302648172,0.210784314,0.213740458,0.725274725,0.671052632,0.327077748,0.265625,0.119648613,0.276410835,0.799408634,Yes,0.57
San Diego State University,0.194134922,0.264605073,0.332861413,0.2,0.67032967,0.516378873,0.254133272,0.312190083,0.524905422,0.229946524,0.328244275,0.868131868,0.907894737,0.455764075,0.109375,0.089430128,0.525056433,0.700295683,No,0.35
Sarah Lawrence College,0.027055173,0.026506208,0.035865975,0.589473684,0.802197802,0.027329863,0.004762995,0.876033058,0.774590164,0.22459893,0.06870229,0.89010989,0.907894737,0.096514745,0.28125,0.218542048,0.510609481,0.475458309,Yes,0.82
Savannah Coll. of Art and Design,0.021410868,0.023459517,0.055214724,0.2,0.615384615,0.055802438,0.009480192,0.309142562,0.507566204,0.49197861,0.20610687,0.065934066,0.973684211,0.36461126,0.40625,0.069523253,0.488713318,0.551034891,Yes,0.51
Schreiner College,0.010476329,0.012986518,0.015101463,0.189473684,0.461538462,0.012125444,0.004488207,0.341683884,0.649432535,0.180035651,0.189007634,0.472527473,0.421052632,0.249329759,0.359375,0.101023621,0.498645598,0.653696038,Yes,0.47
Scripps College,0.016120634,0.021326834,0.016359918,0.621052632,0.813186813,0.01364906,0.000274788,0.769524793,0.877994956,0.22459893,0.083969466,0.956043956,1,0.152815013,0.640625,0.286274436,0.595936795,0.691543465,Yes,0.71
Seattle Pacific University,0.022952117,0.035950948,0.059147397,0.431578947,0.802197802,0.056595988,0.032196016,0.533522727,0.487862547,0.22459893,0.152671756,0.824175824,0.802631579,0.383378016,0.3125,0.135389372,0.36738149,0.832998226,Yes,0.63
Seattle University,0.042363527,0.055906771,0.07220387,0.284210526,0.692307692,0.090591671,0.015846119,0.541580579,0.409047919,0.180035651,0.190839695,0.846153846,0.802631579,0.260053619,0.25,0.131751089,0.327878104,0.678415139,Yes,0.89
Seton Hall University,0.093620478,0.133026125,0.151801164,0.157894737,0.296703297,0.134744794,0.070025189,0.498966942,0.74148802,0.24688057,0.114503817,0.802197802,0.789473684,0.319034853,0.234375,0.129960224,0.526410835,0.738734477,Yes,0.61
Seton Hill College,0.017807677,0.027496382,0.025483719,0.242105263,0.516483516,0.019457847,0.009571788,0.459710744,0.378310214,0.113190731,0.267175573,0.692307692,0.618421053,0.233243968,0.578125,0.129677456,0.34537246,0.820579539,Yes,0.69
Shippensburg University of Penn.,0.119488472,0.122210374,0.170048765,0.136842105,0.483516484,0.162804723,0.013693611,0.284297521,0.271752837,0.157754011,0.221374046,0.791208791,0.776315789,0.436997319,0.203125,0.066601316,0.246501129,0.484210526,No,0.7
Shorter College,0.009559911,0.014205195,0.020449898,0.231578947,0.67032967,0.030980193,0.005037783,0.251549587,0.286885246,0.180035651,0.267175573,0.593406593,0.539473684,0.286863271,0.28125,0.078609535,0.296839729,0.791957422,Yes,0.54
Siena Heights College,0.007977006,0.01321502,0.023281422,0.094736842,0.241758242,0.017362875,0.013098237,0.356404959,0.331021438,0.168894831,0.128244275,0.230769231,0.328947368,0.126005362,0.265625,0.11772579,0.222911964,0.885274985,Yes,0.42
Simmons College,0.019203132,0.027039378,0.040899796,0.231578947,0.483516484,0.031900711,0.007281887,0.713842975,0.814943253,0.180035651,0.145038168,0.725274725,0.75,0.171581769,0.515625,0.205478161,0.584650113,0.739444116,Yes,0.78
Simpson College,0.019473892,0.030466905,0.04168633,0.273684211,0.527472527,0.031011935,0.027524616,0.460227273,0.504413619,0.202317291,0.175572519,0.637362637,0.644736842,0.356568365,0.5625,0.079646351,0.390519187,0.83240686,Yes,0.67
Sioux Falls College,0.007414659,0.012491431,0.027686015,0.126315789,0.285714286,0.01507745,0.012365468,0.343491736,0.202395965,0.180035651,0.221374046,0.714285714,0.644736842,0.329758713,0.109375,0.088506419,0.20248307,0.89982259,Yes,0.43
Skidmore College,0.087726241,0.101150126,0.08746264,0.252631579,0.582417582,0.069292788,0.011999084,0.845557851,0.660466583,0.180035651,0.06870229,0.868131868,0.894736842,0.273458445,0.453125,0.219635418,0.417607223,0.568894145,Yes,0.8
Smith College,0.059233957,0.058115622,0.093912223,0.526315789,0.868131868,0.074276282,0.004305015,0.851239669,0.72667087,0.180035651,0.122137405,0.846153846,0.960526316,0.209115282,0.6875,0.339566799,0.504514673,0.463394441,Yes,0.9
South Dakota State University,0.05677629,0.095856501,0.262073305,0.126315789,0.307692308,0.217781869,0.05046943,0.075981405,0.064627995,0.180035651,0.26259542,0.593406593,0.539473684,0.335120643,0.453125,0.035779592,0.134311512,0.908101715,No,0.64
Southeast Missouri State University,0.045820923,0.06847437,0.215982382,0.178947368,0.373626374,0.203593195,0.057018548,0.120867769,0.277427491,0.046345811,0.290076336,0.736263736,0.684210526,0.391420912,0.125,0.051463796,0.273137698,0.786871674,No,0.39
Southeastern Oklahoma State Univ.,0.015350009,0.023916521,0.064810445,0.2,0.450549451,0.089607669,0.02976872,0.072210744,0.132250946,0.157754011,0.117862595,0.516483516,0.460526316,0.45844504,0.140625,0.023714819,0.070090293,0.829331756,No,0.48
Southern California College,0.006331619,0.010206413,0.024854491,0.178947368,0.318681319,0.020473591,0.005770552,0.370867769,0.369482976,0.237967914,0.239389313,0.604395604,0.539473684,0.431635389,0.171875,0.094878127,0.350112867,0.861738616,Yes,0.37
Southern Illinois University at Edwardsville,0.051215296,0.08085155,0.150857323,0.126315789,0.340659341,0.188039614,0.11673918,0.16177686,0.286569987,0.0557041,0.300152672,0.747252747,0.75,0.375335121,0.125,0.081286406,0.289503386,0.839384979,No,0.37
Southern Methodist University,0.087892862,0.128836926,0.17791411,0.421052632,0.659340659,0.150869731,0.01767804,0.538842975,0.519861286,0.213903743,0.236946565,0.725274725,0.842105263,0.294906166,0.265625,0.179840519,0.449887133,0.767356594,Yes,0.7
Southwest Baptist University,0.021077625,0.038883388,0.095485292,0.115789474,0.252747253,0.051771204,0.044240898,0.244318182,0.113493064,0.135472371,0.114503817,0.483516484,0.394736842,0.35924933,0.203125,0.02888005,0.048532731,1,Yes,0.69
Southwest Missouri State University,0.12573678,0.197349379,0.498505584,0.147368421,0.307692308,0.412392077,0.154476757,0.123966942,0.127679697,0.180035651,0.169465649,0.681318681,0.671052632,0.466487936,0.171875,0.027258846,0.110609481,0.832998226,No,0.52
Southwest State University,0.020119551,0.032980425,0.074878087,0.126315789,0.263736264,0.061960386,0.024959927,0.100464876,0.152900378,0.22459893,0.236641221,0.549450549,0.671052632,0.375335121,0.484375,0.064188361,0.189616253,0.876877587,No,0.46
Southwestern Adventist College,0.004998646,0.009368573,0.021551046,0.105263158,0.197802198,0.015267902,0.012777651,0.26838843,0.308322825,0.148841355,0.21389313,0.395604396,0.697368421,0.28150134,0.1875,0.040021113,0.26489842,0.989000591,Yes,0.29
Southwestern College,0.002749255,0.003160941,0.006292276,0.284210526,0.626373626,0.01158583,0.006686512,0.251033058,0.276166456,0.202317291,0.190839695,0.527472527,0.421052632,0.249329759,0.1875,0.087318793,0.238374718,0.677942046,Yes,0.47
Southwestern University,0.024222606,0.031990251,0.049866289,0.452631579,0.747252747,0.032948197,0.001923517,0.491219008,0.456336696,0.22459893,0.122137405,0.824175824,0.855263158,0.235924933,0.546875,0.184911494,0.322234763,0.6843288,Yes,0.64
Spalding University,0.004207194,0.004912788,0.009753028,0.094736842,0.395604396,0.0142839,0.011999084,0.313016529,0.160781841,0.22459893,0.099236641,0.461538462,0.421052632,0.217158177,0.625,0.069259336,0.093679458,0.657244234,Yes,0.89
Spelman College,0.075646179,0.044367431,0.064181218,0.484210526,0.813186813,0.058151346,0.004854591,0.240702479,0.596626734,0.251336898,0.328244275,0.714285714,0.736842105,0.268096515,0.28125,0.128225913,0.581828442,0.211354228,Yes,0.62
Spring Arbor College,0.006060859,0.011044253,0.022966808,0.147368421,0.252747253,0.043232605,0.016120907,0.323347107,0.279003783,0.128787879,0.063358779,0.43956044,0.315789474,0.345844504,0.140625,0.14613456,0.127539503,0.968184506,Yes,0.44
St. Bonaventure University,0.029325391,0.047261787,0.053484348,0.126315789,0.395604396,0.04916836,0.005953744,0.419214876,0.496059269,0.180035651,0.122137405,0.912087912,0.881578947,0.407506702,0.5,0.12520972,0.339390519,0.860201064,Yes,0.76
St. John's College,0.005040302,0.007845228,0.013685701,0.315789474,0.461538462,0.008062468,0.000137394,0.713326446,0.578499369,0.079768271,0.083969466,0.604395604,0.631578947,0.126005362,0.40625,0.234433615,0.344808126,0.835245417,Yes,0.61
St. John Fisher College,0.02680524,0.037778963,0.050180903,0.189473684,0.461538462,0.049136618,0.030959469,0.425103306,0.602143758,0.135472371,0.083969466,0.857142857,0.75,0.321715818,0.453125,0.089015401,0.375846501,0.737196925,Yes,0.63
St. Lawrence University,0.055651594,0.066570188,0.073934246,0.315789474,0.516483516,0.052755206,0.002015113,0.84607438,0.622635561,0.24688057,0.08778626,0.901098901,0.921052632,0.241286863,0.59375,0.22233114,0.421557562,0.599172088,Yes,0.84
St. Martin's College,0.002291046,0.003541778,0.004404593,0.042105263,0.175824176,0.01126841,0.026242272,0.47572314,0.392496847,0.090909091,0.038167939,0.384615385,0.697368421,0.321715818,0.125,0.113540822,0.180586907,0.83903016,Yes,0.34
St. Mary's College of California,0.053360548,0.058610709,0.067641969,0.368421053,0.78021978,0.078593195,0.011312114,0.567768595,0.720996217,0.237967914,0.203664122,0.879120879,0.855263158,0.36461126,0.265625,0.121269817,0.575395034,0.538143111,Yes,0.76
St. Mary's College of Maryland,0.026222065,0.023726103,0.039326726,0.431578947,0.703296703,0.037328593,0.00952599,0.230371901,0.465006305,0.25802139,0.152671756,0.835164835,0.855263158,0.243967828,0.359375,0.135182008,0.359480813,0.430751035,No,0.6
St. Mary's University of San Antonio,0.024201779,0.036103283,0.059619317,0.336842105,0.56043956,0.063801422,0.019097779,0.327376033,0.327553594,0.26916221,0.226870229,0.813186813,0.776315789,0.367292225,0.109375,0.084170641,0.318735892,0.787817859,Yes,0.7
St. Norbert College,0.026097099,0.044595933,0.083844581,0.305263158,0.516483516,0.057357796,0.004305015,0.506198347,0.420870113,0.146613191,0.129770992,0.725274725,0.710526316,0.337801609,0.5625,0.101966181,0.282731377,0.91933767,Yes,0.88
St. Paul's College,0.011871785,0.019384569,0.032719836,0.073684211,0.087912088,0.015172676,0.001511335,0.137396694,0.294766709,0.22459893,0.053435115,0.406593407,0.276315789,0.308310992,0.125,0.098780327,0.155756208,0.872856298,Yes,0.39
St. Thomas Aquinas College,0.0162456,0.02045091,0.028315243,0.094736842,0.197802198,0.031043677,0.037279597,0.325929752,0.617906683,0.180035651,0.229007634,0.67032967,0.644736842,0.36461126,0.203125,0.063113842,0.505643341,0.653814311,Yes,0.64
Stephens College,0.007685419,0.012681849,0.025011798,0.168421053,0.274725275,0.01507745,0.017723838,0.597107438,0.539092055,0.157754011,0.290076336,0.417582418,0.513157895,0.225201072,0.265625,0.128357871,0.488713318,0.881726789,Yes,0.55
Stetson University,0.030741674,0.043986595,0.071417335,0.378947368,0.659340659,0.057929152,0.003663842,0.515237603,0.438997478,0.22459893,0.170229008,0.846153846,0.868421053,0.268096515,0.375,0.134239448,0.34537246,0.749379066,Yes,0.71
Stevens Institute of Technology,0.035136317,0.044824434,0.054270882,0.526315789,0.923076923,0.035678009,0.00045798,0.752066116,0.614754098,0.157754011,0.076335878,0.89010989,0.855263158,0.442359249,0.515625,0.181933003,0.384875847,0.652749852,Yes,0.78
Stockton College of New Jersey,0.082019453,0.057392033,0.106182161,0.231578947,0.615384615,0.134141696,0.034989695,0.036157025,0.405264817,0.274064171,0.133587786,0.769230769,0.894736842,0.455764075,0.109375,0.045487964,0.306659142,0.281963335,No,0.61
Stonehill College,0.074250724,0.084850331,0.086518798,0.252631579,0.659340659,0.059770188,0.042363178,0.507747934,0.692307692,0.171122995,0.083969466,0.78021978,0.723684211,0.28150134,0.46875,0.081229853,0.449435666,0.563335305,Yes,0.98
SUNY at Albany,0.280069981,0.347551222,0.284410886,0.157894737,0.571428571,0.318340528,0.056331578,0.217458678,0.405895334,0.26916221,0.2,0.934065934,0.947368421,0.399463807,0.25,0.11101476,0.35496614,0.621407451,No,0.72
SUNY at Binghamton,0.299543874,0.232081651,0.270882492,0.621052632,0.934065934,0.266791519,0.030684681,0.217458678,0.444199243,0.26916221,0.114503817,0.824175824,1,0.415549598,0.234375,0.091786529,0.319187359,0.321466588,No,0.79
SUNY at Buffalo,0.311540624,0.36472694,0.480100676,0.368421053,1,0.438801422,0.14302725,0.217458678,0.465163934,0.272727273,0.107938931,0.901098901,0.960526316,0.297587131,0.234375,0.150639998,0.330248307,0.576108811,No,0.52
SUNY at Stony Brook,0.258909045,0.262662808,0.265691364,0.273684211,0.626373626,0.30488192,0.061827341,0.217458678,0.462168979,0.22459893,0.145038168,0.912087912,0.947368421,0.214477212,0.109375,0.198295851,0.343340858,0.476049675,No,0.53
SUNY College  at Brockport,0.150230146,0.132988042,0.136699701,0.063157895,0.274725275,0.178358304,0.062376918,0.217458678,0.422446406,0.180035651,0.069465649,0.78021978,0.776315789,0.442359249,0.21875,0.064961261,0.247742664,0.395150798,No,0.44
SUNY College  at Oswego,0.164934497,0.170767004,0.224791568,0.168421053,0.67032967,0.215972575,0.039752691,0.217458678,0.477616646,0.180035651,0.190839695,0.67032967,0.802631579,0.522788204,0.328125,0.039474428,0.376975169,0.490833826,No,0.6
SUNY College at Buffalo,0.109074626,0.131121944,0.155733837,0.073684211,0.21978022,0.237652362,0.095717884,0.217458678,0.356242119,0.202317291,0.149618321,0.692307692,0.710526316,0.434316354,0.1875,0.081531472,0.26523702,0.599053814,No,0.36
SUNY College at Cortland,0.162601795,0.131274278,0.157464213,0.052631579,0.340659341,0.154647029,0.015800321,0.217458678,0.457124842,0.237967914,0.156335878,0.813186813,0.802631579,0.410187668,0.265625,0.04480932,0.351467269,0.344884684,No,0.48
SUNY College at Fredonia,0.099889613,0.10381598,0.12254208,0.126315789,0.428571429,0.126460132,0.013602015,0.217458678,0.416141236,0.233511586,0.187938931,0.813186813,0.868421053,0.36997319,0.15625,0.061379531,0.344356659,0.495801301,No,0.63
SUNY College at Geneseo,0.177389457,0.170995506,0.174296052,0.578947368,0.923076923,0.156202387,0.006640714,0.217458678,0.376733922,0.22459893,0.061068702,0.78021978,0.789473684,0.445040214,0.390625,0.047693555,0.220090293,0.444825547,No,0.74
SUNY College at New Paltz,0.173244746,0.134701805,0.097687588,0.189473684,0.483516484,0.143442103,0.067643691,0.217458678,0.38776797,0.202317291,0.190839695,0.846153846,0.907894737,0.343163539,0.125,0.064508832,0.318284424,0.325487877,No,0.48
SUNY College at Plattsburgh,0.113885823,0.133711631,0.128677049,0.084210526,0.340659341,0.154424835,0.021708267,0.217458678,0.377679697,0.22459893,0.172519084,0.791208791,0.868421053,0.412868633,0.25,0.056327408,0.303160271,0.580958013,No,0.62
SUNY College at Potsdam,0.063920188,0.084431411,0.096743747,0.157894737,0.461538462,0.109795582,0.010670941,0.232438017,0.453972257,0.180035651,0.114503817,0.692307692,0.671052632,0.337801609,0.265625,0.061266424,0.303611738,0.676759314,No,0.55
SUNY College at Purchase,0.042446837,0.045395689,0.055843952,0.042105263,0.263736264,0.07424454,0.065949164,0.217458678,0.469735183,0.45855615,0.169770992,0.791208791,1,0.332439678,0.125,0.093954418,0.426297968,0.522767593,No,0.4
Susquehanna University,0.0419678,0.05484043,0.067641969,0.273684211,0.549450549,0.041359827,0.007556675,0.712293388,0.46185372,0.135472371,0.083969466,0.824175824,0.815789474,0.305630027,0.578125,0.138895696,0.275395034,0.670490834,Yes,0.9
Sweet Briar College,0.007935351,0.012567598,0.017461067,0.368421053,0.648351648,0.012315896,0.001831921,0.628099174,0.66519546,0.180035651,0.053435115,0.912087912,0.986842105,0.107238606,0.75,0.297226987,0.409706546,0.846363099,Yes,0.57
Syracuse University,0.216524691,0.273745144,0.378637722,0.284210526,0.637362637,0.317515236,0.005312572,0.661673554,0.802332913,0.240196078,0.108396947,0.714285714,0.789473684,0.235924933,0.203125,0.208211586,0.563769752,0.636782969,Yes,0.64
Tabor College,0.003665674,0.004227283,0.011640711,0.189473684,0.351648352,0.008157694,0.001694527,0.284607438,0.256935687,0.135472371,0.190839695,0.516483516,0.605263158,0.201072386,0.234375,0.076290836,0.207674944,0.659491425,Yes,0.48
Talladega College,0.090246392,0.054383426,0.047192072,0.305263158,0.56043956,0.024409599,0.005404168,0.171797521,0.186633039,0.40285205,0.175572519,0.527472527,0.447368421,0.348525469,0.109375,0.052481761,0.213769752,0.21916026,Yes,0.4
Taylor University,0.035157145,0.038845304,0.063237376,0.421052632,0.78021978,0.051358558,0.003663842,0.445506198,0.349936948,0.157754011,0.152671756,0.571428571,0.486842105,0.313672922,0.5,0.096291968,0.251693002,0.547368421,Yes,0.99
Tennessee Wesleyan College,0.003144982,0.004189199,0.010067642,0.063157895,0.21978022,0.008348146,0.010808335,0.244318182,0.293190416,0.135472371,0.443969466,0.56043956,0.539473684,0.171581769,0.25,0.058438743,0.420767494,0.74512123,Yes,0.29
